,date,is_about_hp,text,preprocessed_text,score_vader,vader_class
4007,2015-01-23,False,".@Always_Amo Robert and I are very close, but I don't find him remotely attractive and he assures me he feels the same way.",robert close find remotely attractive assures feel way,0.6369,positive
4008,2015-01-23,False,.@henryfraser0 You're welcome Henry! x,welcome henry,0.4588,positive
4009,2015-01-23,False,.@that_jake I Robert'll just keep going until he runs out of plots!,robert keep go run plot,0.0,neutral
4010,2015-01-23,False,.@hhagrids Robert is thrilled to hear that and would like you to know that Cormoran and Robin are having a very interesting time right now.,robert thrill hear would like know cormoran robin interesting time right,0.7717,positive
4011,2015-01-23,False,A truly inspirational story: http://t.co/lUqD9II0Cn,truly inspirational story,0.7351,positive
4012,2015-01-21,False,.@TomFelton I could've told you that years ago.  I just didn't want to spoil your motivation ;),could tell year ago want spoil motivation,0.4019,positive
4013,2015-01-21,False,.@CarolineRexrode Having books in my head that aren't yet on paper keeps me warm at night. I literally don't think I could stop if I tried.,book head yet paper keep warm night literally think could stop try,-0.0772,negative
4014,2015-01-21,False,".@CarolineRexrode Writing is my incurable disease. It isn't a business to me, it's a condition. I wrote for twenty years without being paid.",write incurable disease business condition write twenty year without paid,0.0,neutral
4015,2015-01-21,False,.@jeremygutsche The meaning of my life is 'focus on new customers'? Wow... that's... not how it looks from the inside.,mean life focus new customer wow look inside,0.5859,positive
4016,2015-01-21,False,".@OIA No problem. I was just amused to see myself giving business advice, when I wake up every day wondering exactly how it all happened...",problem amuse see give business advice wake every day wonder exactly happen,0.0,neutral
4017,2015-01-21,False,".@OIA @jeremygutsche I have never said that in my life. Never. I don't have customers, I have readers. Why am I on that screen? #beyondweird",never say life never customer reader screen beyondweird,0.0,neutral
4018,2015-01-19,False,"RT @MLK_quote: ""Darkness cannot drive out darkness: only light can do that. Hate cannot drive out hate: only love can do that."" #MLK | #MLK…",darkness can not drive darkness light hate can not drive hate love mlk mlk,-0.9296,negative
4019,2015-01-19,False,".@BtotheWright He's not sure yet, but he knows one thing for sure: he needs to finish this chapter.  Goodbye for the present xxx",sure yet know one thing sure need finish chapter goodbye present xxx,0.5574,positive
4020,2015-01-19,False,".@anniibl On, naturally.  I'm hardcore.",naturally hardcore,0.0,neutral
4021,2015-01-19,False,.@q_uibbler I have an 11 year old son - of course I play Minecraft.,year old son course play minecraft,0.34,positive
4022,2015-01-19,False,".@mac_toot Sometimes you have to stop trying to force it, walk away and let your subconscious show you the way. Fill up on life for a while.",sometimes stop try force walk away let subconscious show way fill life,-0.296,negative
4023,2015-01-19,False,".@Dere_He_Is Along with books bought for research that are too interesting to put down, 24 hour news and, of course, Minecraft.",along book buy research interest put hour news course minecraft,0.4588,positive
4024,2015-01-19,False,".@Simply_Elin Robert is frightened of social media. However, he'd like me to pass on that there is a character called Elin in his next book.",robert frighten social medium however like pas character call elin next book,0.0258,positive
4025,2015-01-19,False,".@Anna_musilli That dog is far too cute to be named Bellatrix.  It's not too late to call her Luna, you know.",dog far cute name bellatrix late call luna know,0.4588,positive
4026,2015-01-19,False,.@tannerfbowen Robert and I are indeed wrestling with exactly the same chapter.,robert indeed wrestle exactly chapter,0.0,neutral
4027,2015-01-19,False,".@randthereader I'm well, thank you. Fighting with a tricky chapter and procrastinating by making tea and looking at Twitter. How are you?",well thank fight tricky chapter procrastinate make tea look twitter,0.1027,positive
4028,2015-01-19,False,RT @lumos: Read this @ForeignAffairs article on what we can learn abt effects of institutionalisation frm a 14-yr Romanian study http://t.c…%,read article learn abt effect frm yr romanian study,0.0,neutral
4029,2015-01-12,False,".@AntiLibTweets Smart move, choosing to make your argument by referencing themes in Harry Potter.  Keep that up, you're bound to win!",smart move choose make argument reference theme harry potter keep bound win,0.6124,positive
4030,2015-01-11,False,.@peeyushmalhotra Eight times more Muslims have been killed by so-called Islamic terrorists than non-Muslims.  http://t.co/JXLfZOmcKl,eight time muslims kill call islamic terrorist non muslim,-0.886,negative
4031,2015-01-11,False,".@dom209 The Spanish Inquisition was my fault, as is all Christian fundamentalist violence.  Oh, and Jim Bakker.",spanish inquisition fault christian fundamentalist violence oh jim bakker,-0.8402,negative
4032,2015-01-11,False,"I was born Christian.  If that makes Rupert Murdoch my responsibility, I'll auto-excommunicate.  http://t.co/Atw1wNk8UX",born christian make rupert murdoch responsibility auto excommunicate,0.0,neutral
4033,2015-01-10,False,The courageous and compassionate actions of Lassana Bathily remind us what 'humanity' ought to mean #Paris  http://t.co/6tQHEbsOWI,courageous compassionate action lassana bathily remind u humanity ought mean paris,0.765,positive
4034,2015-01-07,False,Sometimes a picture says it better than any writer could. #CharlieHebdo http://t.co/OP6h1YZUWs,sometimes picture say well writer could charliehebdo,0.2732,positive
4035,2015-01-07,False,"Tea break over.  Strike needs @RGalbraith, or he'll never get out of this mess.  See you soon xx%",tea break strike need never get mess see soon xx,0.1556,positive
4036,2015-01-07,False,".@JackSamStrange He says that once he's done that, he'll share the title with all of you.",say do share title,0.296,positive
4037,2015-01-07,False,".@JackSamStrange Robert shares my only writing superstition, which is that I only type the title page of a novel once the book's finished.",robert share write superstition type title page novel book finish,0.5423,positive
4038,2015-01-07,False,.@amina1494 He's having one right now.  That's how I know what he's up to (we often take tea breaks together).,one right know often take tea break together,0.0,neutral
4039,2015-01-07,False,.@Melusine_Caldin You know @RGalbraith better than to think he'd tell you that!%,know good think tell,0.4404,positive
4040,2015-01-07,False,"@RGalbraith is doing a bit of donkey work today, revising and rewriting. Your enthusiasm for his next has given him a real boost. X%",bit donkey work today revise rewrite enthusiasm next give real boost,0.6808,positive
4041,2015-01-07,False,.@ZoeLinda_ @RGalbraith says he's writing the third right now.%,say write third right,0.0,neutral
4042,2015-01-05,False,".@McPottah Ah, the question I've been waiting for all my life.  The answer, of course, is no.  I am poikilothermic.",ah question wait life answer course poikilothermic,0.0,neutral
4043,2015-01-05,False,.@wastsons She'd be extremely proud.  Emma's speech was incredible.  #HeForShe,extremely proud emma speech incredible heforshe,0.5256,positive
4044,2015-01-05,False,".@sarah_daavidson At a rough count, about a quadrigallion.",rough count quadrigallion,0.0,neutral
4045,2015-01-05,False,.@sirius_birthday That is a truly grotesque thought.  I can never answer you now.,truly grotesque think never answer,0.4404,positive
4046,2015-01-05,False,".@Johnnie_Rowling Calling me Bob or calling Bob Bob?  Bob is fine with being called Bob, though I usually call him Rob.",call bob call bob bob bob fine call bob though usually call rob,-0.4215,negative
4047,2015-01-05,False,".@acciocaleb Robert is thrilled and says thank you.  He's busy writing just now, otherwise he'd answer in person.",robert thrill say thank busy write otherwise answer person,0.6124,positive
4048,2015-01-05,False,.@WeasleyRiddle Please accept this free tweet as compensation.,please accept free tweet compensation,0.802,positive
4049,2015-01-05,False,RT @lumos: We've been so impressed by your #letstalklumos selfies over the holidays - find them here &gt; http://t.co/zaNb6g2g4h%,impressed letstalklumos selfies holiday find gt,0.7845,positive
4050,2014-12-19,False,Thank you so much to everyone who has supported our @lumos campaign.  One day to go! http://t.co/191C5p64Fs #lettalklumos%,thank much everyone support campaign one day go lettalklumos,0.6369,positive
4051,2014-12-18,False,Or even 'why' I founded @lumos...%,even found,0.0,neutral
4052,2014-12-18,False,Here's wy I founded @lumos and what we're trying to achieve http://t.co/yyWGbLBgnQ%,wy found try achieve,0.0,neutral
4053,2014-12-17,False,".@thehannahgold @A_Brooks92 Well, I always liked it!",well always like,0.5574,positive
4054,2014-12-17,True,".@A_Brooks92 Interested by this viewpoint, as Goldstein was taken - as were many names in Potter - from a friend.",interested viewpoint goldstein take many name potter friend,0.7096,positive
4055,2014-12-17,True,.@indigo_15 Exactly.  He's one of the original forty students I created in Harry's year.,exactly one original forty student create harry year,0.5267,positive
4056,2014-12-17,True,"OK, let me clarify that!  Anthony isn't the first Jewish student, nor is he the only one. I just have reasons for knowing most about him!",ok let clarify anthony first jewish student one reason know,0.296,positive
4057,2014-12-17,True,".@GredxForgex Me too!  But it's a different concept of magic to the one laid out in the books, so I don't really see how they can co-exist.",different concept magic one laid book really see co exist,0.0,neutral
4058,2014-12-16,False,Seven minutes to midnight... time for bed.  You people never run out of great questions.  Sleep well/have a great day! X,seven minute midnight time bed people never run great question sleep well great day,-0.6692,negative
4059,2014-12-16,False,.@AnnaH_Blackwell 'It will get better'.  Also 'those baggy red dungarees are a horrible look on you.',get good also baggy red dungaree horrible look,-0.1531,negative
4060,2014-12-16,True,".@JulianaValdez15 Well, if it is, I've wasted a lot of time finishing the script.  #ThereWillDefinitelyBeFantasticBeasts",well waste lot time finish script,-0.1779,negative
4061,2014-12-16,True,.@ingridfonsecasj I would never have a Horcrux!  They are evil objects created by murder!,would never horcrux evil object create murder,-0.0217,negative
4062,2014-12-16,False,".@LisaKTrainor 'Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?'",course happen inside head harry earth mean real,0.0,neutral
4063,2014-12-16,False,".@Johnnie_Rowling Let's face it, that's better than mine.",let face good mine,0.4404,positive
4064,2014-12-16,False,".@Niphai I see what you did there... No, @RGalbraith has asked me not to say, either.%",see ask say either,0.0,neutral
4065,2014-12-16,False,.@claraoswiin But of course. http://t.co/Galu47MT4X,course,0.0,neutral
4066,2014-12-16,False,".@Lewis_P_98 No, but he's got a firm preference. He shouldn't say who that is, though, in case somebody else gets the part.  #tactful",get firm preference say though case somebody els get part tactful,0.0,neutral
4067,2014-12-16,False,".@HikePenido No, I am happy to confirm that you are entirely normal.",happy confirm entirely normal,0.5719,positive
4068,2014-12-16,True,.@joe_hook There's probably one in there.  I wouldn't put it past Dean Thomas.,probably one put past dean thomas,0.0,neutral
4069,2014-12-16,True,are Wiccans.,wiccan,0.0,neutral
4070,2014-12-16,True,To everyone asking whether their religion/belief/non-belief system is represented at Hogwarts: the only people I never imagined there 1/2,everyone ask whether religion belief non belief system represent hogwarts people never imagine,0.0,neutral
4071,2014-12-16,True,".@benjaminroffman Anthony Goldstein, Ravenclaw, Jewish wizard.",anthony goldstein ravenclaw jewish wizard,0.0,neutral
4072,2014-12-16,False,"RT @lumos: #HappyHanukkah everyone - festival of lights! We hope you have a wonderful, peaceful celebration http://t.co/tSfBrwFtYp%",happyhanukkah everyone festival light hope wonderful peaceful celebration,0.9186,positive
4073,2014-12-16,False,RT @lumos: NEW PERK:Preview chapter from A Feast For Crows signed by @GRRMspeaking.Contribute now http://t.co/dAvD3y2Yxe. #GoT http://t.co/…%,new perk preview chapter feast crow sign get,0.0,neutral
